Latitude (decimal degrees):	54.251
Longitude (decimal degrees):	-1.437
Elevation (m):	28
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2600.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230407:0611,47320.0,45.19,5.96,1.79,2.55,0.0
20230407:0711,501540.0,253.2,14.69,3.89,2.34,0.0
20230407:0811,1080898.0,492.36,23.13,6.72,2.9,0.0
20230407:0911,1587898.0,721.11,30.79,8.38,3.66,0.0
20230407:1011,1789554.0,821.05,37.05,9.59,4.0,0.0
20230407:1111,1786460.0,824.28,41.21,10.25,4.0,0.0
20230407:1211,1808482.0,838.3,42.59,10.74,3.93,0.0
20230407:1311,1992536.0,932.95,40.93,10.96,3.66,0.0
20230407:1411,1466764.0,674.4,36.54,11.09,3.59,0.0
20230407:1511,1456364.0,669.87,30.12,11.38,3.52,0.0
20230407:1611,987844.0,459.68,22.37,11.2,3.45,0.0
20230407:1711,419588.0,223.39,13.88,10.46,3.45,0.0
20230407:1811,19994.0,26.52,5.14,9.37,3.17,0.0
20230407:1911,0.0,0.0,0.0,7.32,2.55,0.0
20230407:2011,0.0,0.0,0.0,6.33,1.93,0.0
20230407:2111,0.0,0.0,0.0,5.63,1.72,0.0
20230407:2211,0.0,0.0,0.0,5.34,1.45,0.0
20230407:2311,0.0,0.0,0.0,5.39,1.31,0.0
20230408:0011,0.0,0.0,0.0,5.61,1.31,0.0
20230408:0111,0.0,0.0,0.0,5.84,0.97,0.0
20230408:0211,0.0,0.0,0.0,5.69,0.76,0.0
20230408:0311,0.0,0.0,0.0,5.82,0.41,0.0
20230408:0411,0.0,0.0,0.0,5.56,0.55,0.0
20230408:0511,0.0,0.0,0.0,5.12,0.76,0.0
20230408:0611,46696.0,35.16,6.3,5.0,0.55,0.0
20230408:0711,365560.0,184.9,15.04,5.17,0.69,0.0
20230408:0811,664794.0,307.84,23.49,5.62,0.76,0.0
20230408:0911,970788.0,444.26,31.15,6.49,0.83,0.0
20230408:1011,1503294.0,697.68,37.43,7.62,1.24,0.0
20230408:1111,2001532.0,952.53,41.59,9.02,1.86,0.0
20230408:1211,2095912.0,1008.08,42.96,10.67,2.14,0.0
20230408:1311,1912144.0,915.01,41.28,11.47,2.0,0.0
20230408:1411,1729052.0,818.22,36.86,12.05,2.14,0.0
20230408:1511,1136616.0,527.82,30.41,12.1,2.21,0.0
20230408:1611,976144.0,459.39,22.64,12.23,2.34,0.0
20230408:1711,405314.0,217.6,14.14,12.02,2.34,0.0
20230408:1811,22048.0,27.96,5.4,11.07,2.41,0.0
20230408:1911,0.0,0.0,0.0,9.5,3.38,0.0
20230408:2011,0.0,0.0,0.0,7.95,3.59,0.0
20230408:2111,0.0,0.0,0.0,6.56,3.24,0.0
20230408:2211,0.0,0.0,0.0,5.68,2.9,0.0
20230408:2311,0.0,0.0,0.0,5.02,2.48,0.0
20230409:0011,0.0,0.0,0.0,4.46,2.28,0.0
20230409:0111,0.0,0.0,0.0,3.96,2.07,0.0
20230409:0211,0.0,0.0,0.0,3.53,2.0,0.0
20230409:0311,0.0,0.0,0.0,3.18,1.93,0.0
20230409:0411,0.0,0.0,0.0,2.65,2.07,0.0
20230409:0511,0.0,0.0,0.0,2.34,2.28,0.0
20230409:0611,26.0,5.56,6.65,2.77,2.28,0.0
20230409:0711,338754.0,169.97,15.39,4.88,3.38,0.0
20230409:0811,192790.0,101.05,23.84,5.77,3.52,0.0
20230409:0911,231920.0,118.67,31.51,6.94,3.79,0.0
20230409:1011,224432.0,115.89,37.8,8.12,4.34,0.0
20230409:1111,190112.0,101.05,41.97,8.99,5.03,0.0
20230409:1211,239694.0,123.31,43.33,9.81,5.52,0.0
20230409:1311,1168258.0,529.2,41.63,10.41,5.66,0.0
20230409:1411,1140906.0,517.64,37.18,11.13,5.72,0.0
20230409:1511,591942.0,277.75,30.7,11.88,5.79,0.0
20230409:1611,477386.0,229.47,22.91,12.09,4.62,0.0
20230409:1711,55042.0,38.94,14.4,12.23,4.9,0.0
20230409:1811,9022.0,12.98,5.66,11.87,5.03,0.0
20230409:1911,0.0,0.0,0.0,10.78,4.41,0.0
20230409:2011,0.0,0.0,0.0,10.52,4.76,0.0
20230409:2111,0.0,0.0,0.0,10.29,5.03,0.0
20230409:2211,0.0,0.0,0.0,10.39,5.45,0.0
20230409:2311,0.0,0.0,0.0,10.17,5.66,0.0
20230410:0011,0.0,0.0,0.0,9.78,5.79,0.0
20230410:0111,0.0,0.0,0.0,9.25,5.66,0.0
20230410:0211,0.0,0.0,0.0,8.69,5.79,0.0
20230410:0311,0.0,0.0,0.0,8.7,5.93,0.0
20230410:0411,0.0,0.0,0.0,8.92,6.0,0.0
20230410:0511,0.0,0.0,0.0,9.27,5.72,0.0
20230410:0611,11960.0,14.83,6.99,9.51,5.45,0.0
20230410:0711,121810.0,70.46,15.73,9.67,4.97,0.0
20230410:0811,632268.0,295.0,24.19,10.15,4.34,0.0
20230410:0911,1021800.0,464.9,31.87,10.83,4.9,0.0
20230410:1011,276614.0,140.92,38.17,11.93,4.41,0.0
20230410:1111,153816.0,86.22,42.35,12.91,4.21,0.0
20230410:1211,448188.0,217.62,43.7,12.98,4.21,0.0
20230410:1311,239876.0,124.23,41.97,11.38,5.1,0.0
20230410:1411,205582.0,108.47,37.5,10.24,5.03,0.0
20230410:1511,375544.0,182.27,30.99,9.4,5.03,0.0
20230410:1611,779792.0,357.54,23.18,8.96,6.07,0.0
20230410:1711,384228.0,199.8,14.66,8.38,5.38,0.0
20230410:1811,1872.0,7.42,5.92,7.93,4.69,0.0
20230410:1911,0.0,0.0,0.0,7.24,5.1,0.0
20230410:2011,0.0,0.0,0.0,6.78,4.97,0.0
20230410:2111,0.0,0.0,0.0,6.57,4.9,0.0
20230410:2211,0.0,0.0,0.0,6.2,5.17,0.0
20230410:2311,0.0,0.0,0.0,6.08,5.86,0.0
20230411:0011,0.0,0.0,0.0,6.03,6.28,0.0
20230411:0111,0.0,0.0,0.0,5.84,6.41,0.0
20230411:0211,0.0,0.0,0.0,5.51,6.41,0.0
20230411:0311,0.0,0.0,0.0,5.48,6.28,0.0
20230411:0411,0.0,0.0,0.0,5.25,5.86,0.0
20230411:0511,0.0,0.0,0.0,5.19,5.66,0.0
20230411:0611,66872.0,58.07,7.33,5.21,5.38,0.0
20230411:0711,504244.0,251.58,16.07,6.09,4.69,0.0
20230411:0811,1085006.0,487.65,24.53,7.27,6.0,0.0
20230411:0911,1513044.0,675.67,32.23,8.5,6.21,0.0
20230411:1011,1804764.0,815.38,38.54,9.53,6.14,0.0
20230411:1111,1860352.0,849.7,42.72,10.44,5.72,0.0
20230411:1211,2132260.0,989.61,44.07,11.32,5.38,0.0
20230411:1311,991926.0,454.49,42.32,12.27,6.0,0.0
20230411:1411,580086.0,273.83,37.81,12.64,6.28,0.0
20230411:1511,331994.0,164.68,31.28,11.67,7.1,0.0
20230411:1611,187460.0,100.13,23.45,9.9,6.9,0.0
20230411:1711,73112.0,47.28,14.92,8.65,7.03,0.0
20230411:1811,5330.0,10.2,6.17,8.18,8.07,0.0
20230411:1911,0.0,0.0,0.0,7.43,8.9,0.0
20230411:2011,0.0,0.0,0.0,6.9,10.07,0.0
20230411:2111,0.0,0.0,0.0,6.93,10.55,0.0
20230411:2211,0.0,0.0,0.0,7.61,9.79,0.0
20230411:2311,0.0,0.0,0.0,6.08,8.28,0.0
20230412:0011,0.0,0.0,0.0,5.36,7.45,0.0
20230412:0111,0.0,0.0,0.0,4.68,7.1,0.0
20230412:0211,0.0,0.0,0.0,4.42,6.28,0.0
20230412:0311,0.0,0.0,0.0,3.89,5.66,0.0
20230412:0411,0.0,0.0,0.0,3.55,5.17,0.0
20230412:0511,0.0,0.0,0.0,3.29,4.9,0.0
20230412:0611,74594.0,61.81,7.67,3.23,4.97,0.0
20230412:0711,552006.0,272.51,16.41,3.98,4.41,0.0
20230412:0811,1131468.0,502.08,24.88,5.17,6.76,0.0
20230412:0911,1507714.0,664.59,32.59,6.39,6.97,0.0
20230412:1011,1107652.0,493.14,38.91,7.53,6.97,0.0
20230412:1111,735904.0,335.2,43.09,8.5,7.66,0.0
20230412:1211,250276.0,127.01,44.44,8.44,8.21,0.0
20230412:1311,350714.0,169.66,42.66,7.45,8.62,0.0
20230412:1411,212238.0,109.4,38.13,6.13,7.59,0.0
20230412:1511,391456.0,186.82,31.56,6.79,6.28,0.0
20230412:1611,168792.0,90.86,23.71,7.18,5.52,0.0
20230412:1711,212446.0,112.11,15.18,7.6,4.07,0.0
20230412:1811,50128.0,37.67,6.43,7.19,1.59,0.0
20230412:1911,0.0,0.0,0.0,6.44,1.45,0.0
20230412:2011,0.0,0.0,0.0,5.43,2.69,0.0
20230412:2111,0.0,0.0,0.0,5.14,4.0,0.0
20230412:2211,0.0,0.0,0.0,4.99,4.69,0.0
20230412:2311,0.0,0.0,0.0,4.54,4.28,0.0
20230413:0011,0.0,0.0,0.0,4.3,3.72,0.0
20230413:0111,0.0,0.0,0.0,4.41,3.59,0.0
20230413:0211,0.0,0.0,0.0,4.35,4.0,0.0
20230413:0311,0.0,0.0,0.0,5.13,4.76,0.0
20230413:0411,0.0,0.0,0.0,5.55,5.17,0.0
20230413:0511,0.0,0.0,0.0,5.89,5.38,0.0
20230413:0611,79716.0,54.1,8.0,6.15,5.17,0.0
20230413:0711,311610.0,156.17,16.74,6.57,5.17,0.0
20230413:0811,444002.0,209.6,25.22,6.95,5.31,0.0
20230413:0911,1255254.0,559.65,32.94,7.6,5.59,0.0
20230413:1011,782028.0,355.07,39.27,8.05,5.86,0.0
20230413:1111,446290.0,212.02,43.46,8.58,6.21,0.0
20230413:1211,1461044.0,657.64,44.8,9.29,6.21,0.0
20230413:1311,94094.0,57.48,43.0,9.54,6.48,0.0
20230413:1411,90090.0,55.63,38.44,9.75,6.83,0.0
20230413:1511,757276.0,345.25,31.85,9.63,7.1,0.0
20230413:1611,328822.0,161.8,23.98,9.46,7.17,0.0
20230413:1711,312364.0,161.33,15.43,9.3,6.48,0.0
20230413:1811,54522.0,41.65,6.68,8.79,5.24,0.0
20230413:1911,0.0,0.0,0.0,7.54,4.62,0.0
20230413:2011,0.0,0.0,0.0,6.87,4.21,0.0
20230413:2111,0.0,0.0,0.0,6.35,3.72,0.0
20230413:2211,0.0,0.0,0.0,5.62,3.38,0.0
20230413:2311,0.0,0.0,0.0,5.02,3.1,0.0
20230414:0011,0.0,0.0,0.0,4.22,2.69,0.0
20230414:0111,0.0,0.0,0.0,3.44,2.55,0.0
20230414:0211,0.0,0.0,0.0,2.78,2.41,0.0
20230414:0311,0.0,0.0,0.0,2.16,2.21,0.0
20230414:0411,0.0,0.0,0.0,1.44,2.14,0.0
20230414:0511,0.0,0.0,0.0,0.96,2.0,0.0
20230414:0611,84630.0,54.16,8.33,0.94,1.72,0.0
20230414:0711,443118.0,217.03,17.07,3.47,1.86,0.0
20230414:0811,1036360.0,469.72,25.55,5.66,2.48,0.0
20230414:0911,1213862.0,548.21,33.29,7.47,3.1,0.0
20230414:1011,832182.0,380.43,39.63,9.13,4.14,0.0
20230414:1111,754728.0,347.67,43.83,9.44,4.07,0.0
20230414:1211,595764.0,279.5,45.16,9.94,3.59,0.0
20230414:1311,860054.0,396.62,43.34,9.99,2.97,0.0
20230414:1411,350272.0,172.44,38.74,9.65,2.28,0.0
20230414:1511,222716.0,115.89,32.13,9.05,2.14,0.0
20230414:1611,152542.0,84.37,24.24,8.5,1.31,0.0
20230414:1711,69160.0,45.43,15.68,8.34,0.9,0.0
20230414:1811,15054.0,16.69,6.94,7.72,1.31,0.0
20230414:1911,0.0,0.0,0.0,6.96,1.45,0.0
20230414:2011,0.0,0.0,0.0,6.77,1.45,0.0
20230414:2111,0.0,0.0,0.0,6.45,1.45,0.0
20230414:2211,0.0,0.0,0.0,6.31,1.45,0.0
20230414:2311,0.0,0.0,0.0,6.16,1.52,0.0
20230415:0011,0.0,0.0,0.0,6.14,1.59,0.0
20230415:0111,0.0,0.0,0.0,6.11,1.72,0.0
20230415:0211,0.0,0.0,0.0,5.91,1.93,0.0
20230415:0311,0.0,0.0,0.0,5.86,1.93,0.0
20230415:0411,0.0,0.0,0.0,5.41,2.14,0.0
20230415:0511,0.0,0.0,0.0,4.8,2.41,0.0
20230415:0611,87308.0,71.96,8.66,5.04,2.48,0.0
20230415:0711,374790.0,185.5,17.4,6.06,2.69,0.0
20230415:0811,892138.0,406.86,25.89,7.79,3.45,0.0
20230415:0911,528320.0,248.75,33.63,9.15,3.38,0.0
20230415:1011,1424228.0,654.55,39.99,10.08,3.03,0.0
20230415:1111,1407510.0,652.54,44.2,10.68,2.55,0.0
20230415:1211,983268.0,458.07,45.52,11.14,1.79,0.0
20230415:1311,677378.0,321.57,43.67,11.97,1.1,0.0
20230415:1411,491088.0,237.91,39.05,12.08,0.9,0.0
20230415:1511,610922.0,291.63,32.4,12.39,0.9,0.0
20230415:1611,533624.0,257.58,24.5,12.31,0.97,0.0
20230415:1711,435240.0,232.1,15.94,12.2,1.52,0.0
20230415:1811,46644.0,44.9,7.19,11.21,2.0,0.0
20230415:1911,0.0,0.0,0.0,10.19,2.34,0.0
20230415:2011,0.0,0.0,0.0,8.53,2.62,0.0
20230415:2111,0.0,0.0,0.0,7.69,2.76,0.0
20230415:2211,0.0,0.0,0.0,7.04,2.76,0.0
20230415:2311,0.0,0.0,0.0,6.77,2.48,0.0
20230416:0011,0.0,0.0,0.0,6.54,2.34,0.0
20230416:0111,0.0,0.0,0.0,6.43,2.14,0.0
20230416:0211,0.0,0.0,0.0,6.42,2.0,0.0
20230416:0311,0.0,0.0,0.0,6.15,2.07,0.0
20230416:0411,0.0,0.0,0.0,6.01,2.0,0.0
20230416:0511,0.0,0.0,0.0,6.08,1.79,0.0
20230416:0611,88296.0,56.53,8.98,6.16,1.66,0.0
20230416:0711,409656.0,203.94,17.73,7.28,1.52,0.0
20230416:0811,1018654.0,470.54,26.22,8.9,1.86,0.0
20230416:0911,1495702.0,692.64,33.97,10.14,2.21,0.0
20230416:1011,1501682.0,698.23,40.35,11.44,2.69,0.0
20230416:1111,1035658.0,479.81,44.56,12.08,3.1,0.0
20230416:1211,991094.0,459.49,45.87,12.38,3.45,0.0
20230416:1311,1343914.0,622.94,44.01,13.03,3.79,0.0
20230416:1411,1431638.0,664.73,39.35,13.72,3.93,0.0
20230416:1511,586482.0,279.28,32.68,13.55,3.31,0.0
20230416:1611,413816.0,203.35,24.76,13.54,3.03,0.0
20230416:1711,56524.0,39.87,16.19,13.11,2.48,0.0
20230416:1811,806.0,6.49,7.44,12.64,2.28,0.0
20230416:1911,0.0,0.0,0.0,12.3,1.86,0.0
20230416:2011,0.0,0.0,0.0,11.35,1.86,0.0
20230416:2111,0.0,0.0,0.0,10.71,1.59,0.0
20230416:2211,0.0,0.0,0.0,9.92,1.31,0.0
20230416:2311,0.0,0.0,0.0,9.69,0.97,0.0
20230417:0011,0.0,0.0,0.0,9.52,0.97,0.0
20230417:0111,0.0,0.0,0.0,9.41,0.97,0.0
20230417:0211,0.0,0.0,0.0,9.26,0.97,0.0
20230417:0311,0.0,0.0,0.0,9.04,1.1,0.0
20230417:0411,0.0,0.0,0.0,9.03,1.24,0.0
20230417:0511,0.0,0.0,0.0,8.97,1.31,0.0
20230417:0611,73814.0,48.69,9.3,9.07,1.24,0.0
20230417:0711,234858.0,122.42,18.05,9.28,1.17,0.0
20230417:0811,430898.0,208.84,26.55,10.61,1.72,0.0
20230417:0911,743808.0,347.74,34.31,11.69,2.34,0.0
20230417:1011,848120.0,395.84,40.7,12.38,2.62,0.0
20230417:1111,1069042.0,499.95,44.92,13.56,2.69,0.0
20230417:1211,277498.0,142.77,46.22,13.93,3.03,0.0
20230417:1311,456118.0,222.78,44.34,14.17,3.1,0.0
20230417:1411,1072396.0,501.52,39.65,14.44,3.03,0.0
20230417:1511,1253746.0,585.26,32.96,14.16,2.97,0.0
20230417:1611,930514.0,438.19,25.01,13.52,3.1,0.0
20230417:1711,405288.0,213.13,16.44,12.64,3.38,0.0
20230417:1811,57668.0,48.49,7.69,11.13,2.97,0.0
20230417:1911,0.0,0.0,0.0,9.37,2.62,0.0
20230417:2011,0.0,0.0,0.0,7.37,2.28,0.0
20230417:2111,0.0,0.0,0.0,5.98,1.93,0.0
20230417:2211,0.0,0.0,0.0,4.99,1.72,0.0
20230417:2311,0.0,0.0,0.0,4.65,1.31,0.0
20230418:0011,0.0,0.0,0.0,4.76,1.17,0.0
20230418:0111,0.0,0.0,0.0,4.95,1.45,0.0
20230418:0211,0.0,0.0,0.0,5.35,2.0,0.0
20230418:0311,0.0,0.0,0.0,5.39,1.86,0.0
20230418:0411,0.0,0.0,0.0,5.44,2.14,0.0
20230418:0511,0.0,0.0,0.0,5.04,2.41,0.0
20230418:0611,116324.0,76.69,9.62,5.52,2.55,0.0
20230418:0711,586482.0,289.04,18.37,6.97,3.72,0.0
20230418:0811,1161342.0,528.32,26.87,8.11,3.66,0.0
20230418:0911,1654432.0,756.3,34.64,9.69,3.86,0.0
20230418:1011,1983748.0,923.66,41.04,11.14,4.07,0.0
20230418:1111,2177292.0,1023.81,45.27,12.15,4.62,0.0
20230418:1211,2125110.0,1000.43,46.57,12.89,4.76,0.0
20230418:1311,2005640.0,941.83,44.66,13.25,4.62,0.0
20230418:1411,1907984.0,888.98,39.95,13.31,4.83,0.0
20230418:1511,1521676.0,699.0,33.23,12.95,5.03,0.0
20230418:1611,1047046.0,485.55,25.27,12.34,5.1,0.0
20230418:1711,472316.0,248.05,16.68,11.35,4.76,0.0
20230418:1811,59436.0,50.62,7.94,10.05,4.34,0.0
20230418:1911,0.0,0.0,0.0,8.12,3.93,0.0
20230418:2011,0.0,0.0,0.0,6.94,3.72,0.0
20230418:2111,0.0,0.0,0.0,6.49,3.79,0.0
20230418:2211,0.0,0.0,0.0,6.31,3.86,0.0
20230418:2311,0.0,0.0,0.0,6.11,3.72,0.0
20230419:0011,0.0,0.0,0.0,5.83,3.52,0.0
20230419:0111,0.0,0.0,0.0,5.6,3.31,0.0
20230419:0211,0.0,0.0,0.0,5.26,3.24,0.0
20230419:0311,0.0,0.0,0.0,5.1,3.31,0.0
20230419:0411,0.0,0.0,0.0,5.37,3.38,0.0
20230419:0511,0.0,0.0,0.0,5.65,3.52,0.0
20230419:0611,117806.0,74.02,9.93,6.53,3.72,0.0
20230419:0711,180518.0,96.59,18.68,8.08,4.0,0.0
20230419:0811,419848.0,201.12,27.19,9.2,5.66,0.0
20230419:0911,743574.0,341.13,34.98,9.71,5.38,0.0
20230419:1011,934102.0,425.67,41.39,10.27,5.45,0.0
20230419:1111,2209688.0,1025.88,45.62,11.21,5.59,0.0
20230419:1211,2279394.0,1062.72,46.92,12.07,6.0,0.0
20230419:1311,2202928.0,1022.7,44.99,12.63,6.41,0.0
20230419:1411,1916278.0,878.84,40.25,12.59,6.55,0.0
20230419:1511,1530022.0,695.64,33.5,12.2,6.28,0.0
20230419:1611,1055912.0,486.79,25.52,11.61,5.72,0.0
20230419:1711,479414.0,250.76,16.93,10.85,4.83,0.0
20230419:1811,57668.0,51.33,8.18,9.85,3.86,0.0
20230419:1911,0.0,0.0,0.0,8.15,3.24,0.0
20230419:2011,0.0,0.0,0.0,6.6,3.03,0.0
20230419:2111,0.0,0.0,0.0,5.75,3.17,0.0
20230419:2211,0.0,0.0,0.0,5.33,3.31,0.0
20230419:2311,0.0,0.0,0.0,5.2,3.31,0.0
20230420:0011,0.0,0.0,0.0,5.11,3.17,0.0
20230420:0111,0.0,0.0,0.0,4.67,2.97,0.0
20230420:0211,0.0,0.0,0.0,4.2,2.83,0.0
20230420:0311,0.0,0.0,0.0,3.88,2.9,0.0
20230420:0411,0.0,0.0,0.0,3.68,2.9,0.0
20230420:0511,0.0,0.87,1.67,3.7,2.9,0.0
20230420:0611,120484.0,87.31,10.24,4.35,2.83,0.0
20230420:0711,629486.0,309.58,18.99,6.74,3.1,0.0
20230420:0811,1192568.0,541.95,27.51,8.59,4.21,0.0
20230420:0911,1653080.0,753.22,35.3,9.89,4.41,0.0
20230420:1011,1730638.0,792.06,41.73,10.97,5.17,0.0
20230420:1111,2209714.0,1027.55,45.97,11.6,5.66,0.0
20230420:1211,2310750.0,1076.82,47.26,11.93,6.14,0.0
20230420:1311,2223234.0,1029.14,45.31,12.0,6.48,0.0
20230420:1411,1925248.0,880.6,40.54,11.79,6.41,0.0
20230420:1511,1549964.0,702.22,33.77,11.38,6.28,0.0
20230420:1611,1072110.0,491.86,25.77,10.81,6.0,0.0
20230420:1711,482534.0,250.51,17.17,10.15,5.59,0.0
20230420:1811,63258.0,53.67,8.43,9.24,4.97,0.0
20230420:1911,0.0,0.0,0.0,8.06,4.76,0.0
20230420:2011,0.0,0.0,0.0,7.34,4.34,0.0
20230420:2111,0.0,0.0,0.0,7.35,4.21,0.0
20230420:2211,0.0,0.0,0.0,6.95,3.86,0.0
20230420:2311,0.0,0.0,0.0,6.65,3.66,0.0
20230421:0011,0.0,0.0,0.0,6.72,3.86,0.0
20230421:0111,0.0,0.0,0.0,6.87,4.21,0.0
20230421:0211,0.0,0.0,0.0,7.0,4.34,0.0
20230421:0311,0.0,0.0,0.0,7.13,4.41,0.0
20230421:0411,0.0,0.0,0.0,7.32,4.48,0.0
20230421:0511,0.0,0.87,1.98,7.37,4.83,0.0
20230421:0611,115310.0,69.97,10.55,7.93,5.17,0.0
20230421:0711,343538.0,170.65,19.3,8.96,5.79,0.0
20230421:0811,312624.0,155.05,27.82,9.7,6.0,0.0
20230421:0911,253864.0,129.79,35.63,10.62,7.31,0.0
20230421:1011,205270.0,108.47,42.06,10.98,7.86,0.0
20230421:1111,206674.0,109.4,46.32,11.72,8.34,0.0
20230421:1211,260650.0,133.5,47.6,11.97,7.52,0.0
20230421:1311,269282.0,137.21,45.63,11.63,6.62,0.0
20230421:1411,275964.0,139.99,40.83,11.28,6.21,0.0
20230421:1511,170118.0,92.71,34.03,10.61,5.59,0.0
20230421:1611,52000.0,37.08,26.02,10.06,5.1,0.0
20230421:1711,21138.0,20.4,17.41,8.93,4.41,0.0
20230421:1811,19630.0,19.47,8.67,8.34,4.07,0.0
20230421:1911,0.0,0.0,0.0,7.71,3.86,0.0
20230421:2011,0.0,0.0,0.0,7.48,3.66,0.0
20230421:2111,0.0,0.0,0.0,7.44,3.45,0.0
20230421:2211,0.0,0.0,0.0,7.49,3.66,0.0
20230421:2311,0.0,0.0,0.0,7.45,3.79,0.0
20230422:0011,0.0,0.0,0.0,7.5,3.72,0.0
20230422:0111,0.0,0.0,0.0,7.66,3.52,0.0
20230422:0211,0.0,0.0,0.0,7.68,3.31,0.0
20230422:0311,0.0,0.0,0.0,7.67,2.97,0.0
20230422:0411,0.0,0.0,0.0,7.66,2.48,0.0
20230422:0511,0.0,0.87,2.29,7.68,1.93,0.0
20230422:0611,26156.0,23.18,10.85,7.77,1.38,0.0
20230422:0711,84786.0,52.85,19.6,7.98,1.93,0.0
20230422:0811,102180.0,61.19,28.13,8.5,1.59,0.0
20230422:0911,153842.0,85.29,35.95,9.41,1.03,0.0
20230422:1011,161876.0,89.0,42.4,9.95,2.21,0.0
20230422:1111,254956.0,130.72,46.66,10.42,2.97,0.0
20230422:1211,510640.0,244.06,47.94,11.21,3.1,0.0
20230422:1311,924404.0,428.67,45.94,11.83,3.24,0.0
20230422:1411,1036126.0,477.55,41.12,11.93,3.72,0.0
20230422:1511,755638.0,351.48,34.3,12.12,4.0,0.0
20230422:1611,756808.0,353.24,26.27,11.45,3.93,0.0
20230422:1711,138944.0,78.8,17.65,11.02,3.52,0.0
20230422:1811,75712.0,50.0,8.92,10.53,3.03,0.0
20230422:1911,0.0,0.0,0.0,9.57,2.07,0.0
20230422:2011,0.0,0.0,0.0,8.17,1.93,0.0
20230422:2111,0.0,0.0,0.0,6.62,1.72,0.0
20230422:2211,0.0,0.0,0.0,5.36,1.52,0.0
20230422:2311,0.0,0.0,0.0,5.7,0.97,0.0
20230423:0011,0.0,0.0,0.0,4.48,0.9,0.0
20230423:0111,0.0,0.0,0.0,3.38,1.03,0.0
20230423:0211,0.0,0.0,0.0,3.41,0.83,0.0
20230423:0311,0.0,0.0,0.0,3.95,1.17,0.0
20230423:0411,0.0,0.0,0.0,4.44,1.45,0.0
20230423:0511,0.0,2.62,2.6,4.63,1.79,0.0
20230423:0611,80444.0,50.54,11.15,5.45,2.21,0.0
20230423:0711,210496.0,109.81,19.9,7.41,3.03,0.0
20230423:0811,459290.0,218.26,28.43,8.46,3.52,0.0
20230423:0911,655668.0,304.55,36.26,9.61,3.66,0.0
20230423:1011,392522.0,190.98,42.73,10.4,3.86,0.0
20230423:1111,609648.0,286.16,47.0,10.63,4.07,0.0
20230423:1211,634712.0,297.04,48.27,10.59,4.21,0.0
20230423:1311,1614522.0,742.32,46.26,10.72,4.21,0.0
20230423:1411,1842880.0,850.13,41.4,10.86,4.28,0.0
20230423:1511,789100.0,363.63,34.56,10.94,4.62,0.0
20230423:1611,671034.0,313.0,26.51,10.78,4.97,0.0
20230423:1711,317018.0,161.88,17.89,10.36,5.17,0.0
20230423:1811,11986.0,14.83,9.16,9.28,4.97,0.0
20230423:1911,0.0,0.0,0.0,8.23,5.31,0.0
20230423:2011,0.0,0.0,0.0,7.37,5.45,0.0
20230423:2111,0.0,0.0,0.0,6.86,5.59,0.0
20230423:2211,0.0,0.0,0.0,6.24,5.79,0.0
20230423:2311,0.0,0.0,0.0,5.73,5.72,0.0
20230424:0011,0.0,0.0,0.0,5.34,5.24,0.0
20230424:0111,0.0,0.0,0.0,5.38,5.03,0.0
20230424:0211,0.0,0.0,0.0,5.09,4.83,0.0
20230424:0311,0.0,0.0,0.0,5.02,4.83,0.0
20230424:0411,0.0,0.0,0.0,4.49,4.55,0.0
20230424:0511,0.0,2.62,2.89,4.32,4.55,0.0
20230424:0611,105872.0,62.6,11.45,4.5,4.14,0.0
20230424:0711,432900.0,207.87,20.19,5.23,5.38,0.0
20230424:0811,830414.0,372.71,28.73,6.02,6.48,0.0
20230424:0911,720720.0,326.63,36.57,6.91,6.48,0.0
20230424:1011,1035112.0,463.17,43.05,7.64,6.62,0.0
20230424:1111,315640.0,154.83,47.33,7.34,6.34,0.0
20230424:1211,425126.0,202.11,48.6,7.63,6.28,0.0
20230424:1311,779532.0,354.73,46.57,7.98,5.86,0.0
20230424:1411,1518582.0,679.17,41.69,7.97,6.0,0.0
20230424:1511,867048.0,390.4,34.81,7.69,6.21,0.0
20230424:1611,1013402.0,457.97,26.76,7.52,6.0,0.0
20230424:1711,455078.0,228.75,18.13,7.03,5.72,0.0
20230424:1811,71994.0,59.52,9.39,6.35,4.97,0.0
20230424:1911,0.0,0.0,0.0,5.45,3.93,0.0
20230424:2011,0.0,0.0,0.0,4.64,3.72,0.0
20230424:2111,0.0,0.0,0.0,3.97,3.52,0.0
20230424:2211,0.0,0.0,0.0,3.24,3.31,0.0
20230424:2311,0.0,0.0,0.0,2.59,3.17,0.0
20230425:0011,0.0,0.0,0.0,2.05,3.03,0.0
20230425:0111,0.0,0.0,0.0,1.68,2.97,0.0
20230425:0211,0.0,0.0,0.0,1.41,2.9,0.0
20230425:0311,0.0,0.0,0.0,0.95,2.83,0.0
20230425:0411,0.0,0.0,0.0,0.61,2.83,0.0
20230425:0511,3692.0,8.74,3.19,0.58,2.83,0.0
20230425:0611,150566.0,104.28,11.74,1.33,2.55,0.0
20230425:0711,684086.0,326.83,20.48,2.9,3.24,0.0
20230425:0811,1256112.0,560.9,29.03,4.37,3.72,0.0
20230425:0911,1711216.0,771.37,36.88,5.53,3.38,0.0
